Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
DOGE-USD,2025-04-27 02:25:00-04:00,0.17899,0.17899,0.17881,0.17881,15807.9,553.8,125.6,88746512.19999985,252376508.6000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:25:00-04:00,0.17899,0.17899,0.17878,0.17887,22532.4,1388.2,35.1,88554936.79999985,252227494.40000013,1.999999999999225e-05
DOGE-USD,2025-04-27 02:25:00-04:00,0.17899,0.17899,0.17878,0.17891,48636.4,2328.7,409.4,88753117.49999982,252367495.90000013,1.000000000001e-05
DOGE-USD,2025-04-27 02:25:00-04:00,0.17899,0.17902,0.17878,0.17901,50912.4,861.0,749.6,88517569.19999985,252346639.6000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:30:00-04:00,0.179,0.17904,0.17899,0.17903,7412.6,79.0,1137.5,88396139.19999985,252470013.7000001,9.999999999982244e-06
DOGE-USD,2025-04-27 02:30:00-04:00,0.179,0.17905,0.17894,0.17898,289048.1,55.8,409.4,87096342.49999984,252403271.9000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:30:00-04:00,0.179,0.17905,0.17894,0.17902,290844.4,2384.5,339.7,88573037.49999985,252341842.3000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:30:00-04:00,0.179,0.17905,0.17893,0.17894,309009.0,5029.8,384.3,87100513.09999983,252313948.40000013,1.000000000001e-05
DOGE-USD,2025-04-27 02:30:00-04:00,0.179,0.17905,0.17893,0.17895,320588.6,55.8,339.7,87175469.59999983,252377106.2000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:35:00-04:00,0.17893,0.17903,0.17893,0.179,21057.5,113.0,321.7,88612170.19999985,252436398.30000013,9.999999999982244e-06
DOGE-USD,2025-04-27 02:35:00-04:00,0.17893,0.17903,0.17892,0.17892,32561.0,55.8,339.7,88513781.29999985,252321236.2000001,1.000000000001e-05
